"block_size","milliseconds_elapsed","total_size"
"65536","486","104857600"
"65536","474","104857600"
"131072","485","104857600"
"131072","485","104857600"
"131072","485","104857600"
"131072","483","104857600"
"131072","481","104857600"
"131072","485","104857600"
"131072","473","104857600"
"131072","481","104857600"
"131072","479","104857600"
"131072","492","104857600"
"131072","479","104857600"
"131072","480","104857600"
"131072","481","104857600"
"131072","481","104857600"
"131072","480","104857600"
"131072","481","104857600"
"131072","480","104857600"
"131072","475","104857600"
"131072","496","104857600"
"131072","483","104857600"
"131072","477","104857600"
"131072","494","104857600"
"131072","491","104857600"
"131072","483","104857600"
"131072","484","104857600"
"131072","481","104857600"
"131072","487","104857600"
"131072","481","104857600"
"131072","470","104857600"
"131072","490","104857600"
"131072","475","104857600"
"131072","495","104857600"
"131072","497","104857600"
"131072","483","104857600"
"131072","485","104857600"
"131072","485","104857600"
"131072","493","104857600"
"131072","484","104857600"
"131072","481","104857600"
"131072","484","104857600"
"131072","481","104857600"
"131072","507","104857600"
"131072","480","104857600"
"131072","478","104857600"
"131072","481","104857600"
"131072","479","104857600"
"131072","481","104857600"
"131072","477","104857600"
"131072","474","104857600"
"131072","483","104857600"
"524288","480","104857600"
"524288","497","104857600"
"524288","484","104857600"
"524288","479","104857600"
"524288","489","104857600"
"524288","485","104857600"
"524288","490","104857600"
"524288","486","104857600"
"524288","500","104857600"
"524288","481","104857600"
"524288","498","104857600"
"524288","513","104857600"
"524288","503","104857600"
"524288","503","104857600"
"524288","500","104857600"
"524288","483","104857600"
"524288","489","104857600"
"524288","487","104857600"
"524288","500","104857600"
"524288","491","104857600"
"524288","491","104857600"
"524288","503","104857600"
"524288","483","104857600"
"524288","502","104857600"
"524288","486","104857600"
"524288","489","104857600"
"524288","485","104857600"
"524288","491","104857600"
"524288","497","104857600"
"524288","486","104857600"
"524288","489","104857600"
"524288","488","104857600"
"524288","485","104857600"
"524288","481","104857600"
"524288","484","104857600"
"524288","482","104857600"
"524288","483","104857600"
"524288","474","104857600"
"524288","486","104857600"
"524288","486","104857600"
"524288","508","104857600"
"524288","486","104857600"
"524288","482","104857600"
"524288","484","104857600"
"524288","484","104857600"
"524288","482","104857600"
"524288","479","104857600"
"524288","481","104857600"
"524288","484","104857600"
"524288","484","104857600"
"1048576","488","104857600"
"1048576","480","104857600"
"1048576","494","104857600"
"1048576","479","104857600"
"1048576","499","104857600"
"1048576","496","104857600"
"1048576","492","104857600"
"1048576","491","104857600"
"1048576","484","104857600"
"1048576","488","104857600"
"1048576","489","104857600"
"1048576","504","104857600"
"1048576","493","104857600"
"1048576","492","104857600"
"1048576","491","104857600"
"1048576","517","104857600"
"1048576","493","104857600"
"1048576","498","104857600"
"1048576","492","104857600"
"1048576","491","104857600"
"1048576","490","104857600"
"1048576","483","104857600"
"1048576","494","104857600"
"1048576","498","104857600"
"1048576","491","104857600"
"1048576","504","104857600"
"1048576","497","104857600"
"1048576","500","104857600"
"1048576","498","104857600"
"1048576","490","104857600"
"1048576","500","104857600"
"1048576","496","104857600"
"1048576","499","104857600"
"1048576","496","104857600"
"1048576","493","104857600"
"1048576","489","104857600"
"1048576","503","104857600"
"1048576","498","104857600"
"1048576","479","104857600"
"1048576","495","104857600"
"1048576","493","104857600"
"1048576","504","104857600"
"1048576","503","104857600"
"1048576","494","104857600"
"1048576","494","104857600"
"1048576","496","104857600"
"1048576","502","104857600"
"1048576","481","104857600"
"1048576","490","104857600"
"1048576","490","104857600"
"2097152","503","104857600"
"2097152","513","104857600"
"2097152","508","104857600"
"2097152","507","104857600"
"2097152","499","104857600"
"2097152","493","104857600"
"2097152","503","104857600"
"2097152","508","104857600"
"2097152","502","104857600"
"2097152","499","104857600"
"2097152","504","104857600"
"2097152","496","104857600"
"2097152","506","104857600"
"2097152","502","104857600"
"2097152","510","104857600"
"2097152","501","104857600"
"2097152","500","104857600"
"2097152","505","104857600"
"2097152","512","104857600"
"2097152","489","104857600"
"2097152","513","104857600"
"2097152","504","104857600"
"2097152","504","104857600"
"2097152","498","104857600"
"2097152","499","104857600"
"2097152","494","104857600"
"2097152","505","104857600"
"2097152","493","104857600"
"2097152","503","104857600"
"2097152","500","104857600"
"2097152","509","104857600"
"2097152","489","104857600"
"2097152","506","104857600"
"2097152","501","104857600"
"2097152","502","104857600"
"2097152","500","104857600"
"2097152","511","104857600"
"2097152","489","104857600"
"2097152","493","104857600"
"2097152","496","104857600"
"2097152","503","104857600"
"2097152","498","104857600"
"2097152","494","104857600"
"2097152","519","104857600"
"2097152","495","104857600"
"2097152","496","104857600"
"2097152","495","104857600"
"2097152","510","104857600"
"2097152","494","104857600"
"2097152","507","104857600"
