"block_size","milliseconds_elapsed","total_size"
"65536","912","104857600"
"65536","1057","104857600"
"65536","1066","104857600"
"65536","971","104857600"
"65536","942","104857600"
"65536","966","104857600"
"65536","890","104857600"
"65536","931","104857600"
"65536","921","104857600"
"65536","932","104857600"
"65536","925","104857600"
"65536","993","104857600"
"65536","907","104857600"
"65536","1036","104857600"
"65536","930","104857600"
"65536","954","104857600"
"65536","916","104857600"
"65536","1096","104857600"
"65536","1030","104857600"
"65536","970","104857600"
"65536","952","104857600"
"65536","933","104857600"
"131072","1192","104857600"
"131072","1152","104857600"
"131072","1032","104857600"
"131072","999","104857600"
"131072","1061","104857600"
"131072","924","104857600"
"131072","1040","104857600"
"131072","956","104857600"
"131072","979","104857600"
"131072","1090","104857600"
"131072","989","104857600"
"131072","931","104857600"
"131072","1047","104857600"
"131072","955","104857600"
"131072","1031","104857600"
"131072","1014","104857600"
"131072","928","104857600"
"131072","988","104857600"
"131072","940","104857600"
"131072","931","104857600"
"131072","910","104857600"
"131072","933","104857600"
"131072","970","104857600"
"131072","933","104857600"
"131072","921","104857600"
"131072","914","104857600"
"131072","1016","104857600"
"131072","1055","104857600"
"131072","1046","104857600"
"131072","943","104857600"
"131072","919","104857600"
"131072","932","104857600"
"131072","904","104857600"
"131072","928","104857600"
"131072","937","104857600"
"131072","924","104857600"
"131072","912","104857600"
"131072","971","104857600"
"131072","1481","104857600"
"131072","995","104857600"
"131072","933","104857600"
"131072","1035","104857600"
"131072","909","104857600"
"131072","930","104857600"
"131072","959","104857600"
"131072","924","104857600"
"131072","1040","104857600"
"131072","936","104857600"
"131072","942","104857600"
"131072","977","104857600"
"524288","934","104857600"
"524288","1091","104857600"
"524288","1132","104857600"
"524288","903","104857600"
"524288","1406","104857600"
"524288","1009","104857600"
"524288","991","104857600"
"524288","1084","104857600"
"524288","1183","104857600"
"524288","976","104857600"
"524288","1011","104857600"
"524288","1441","104857600"
"524288","1221","104857600"
"524288","894","104857600"
"524288","916","104857600"
"524288","942","104857600"
"524288","924","104857600"
"524288","992","104857600"
"524288","1017","104857600"
"524288","1034","104857600"
"524288","1023","104857600"
"524288","1150","104857600"
"524288","1055","104857600"
"524288","924","104857600"
"524288","1027","104857600"
"524288","979","104857600"
"524288","921","104857600"
"524288","1005","104857600"
"524288","1004","104857600"
"524288","1129","104857600"
"524288","950","104857600"
"524288","933","104857600"
"524288","1004","104857600"
"524288","913","104857600"
"524288","939","104857600"
"524288","894","104857600"
"524288","939","104857600"
"524288","930","104857600"
"524288","894","104857600"
"524288","956","104857600"
"524288","903","104857600"
"524288","912","104857600"
"524288","963","104857600"
"524288","947","104857600"
"524288","928","104857600"
"524288","923","104857600"
"524288","949","104857600"
"524288","938","104857600"
"524288","901","104857600"
"524288","945","104857600"
"1048576","968","104857600"
"1048576","1004","104857600"
"1048576","929","104857600"
"1048576","983","104857600"
"1048576","1049","104857600"
"1048576","990","104857600"
"1048576","934","104857600"
"1048576","1049","104857600"
"1048576","906","104857600"
"1048576","1037","104857600"
"1048576","921","104857600"
"1048576","928","104857600"
"1048576","1019","104857600"
"1048576","1008","104857600"
"1048576","947","104857600"
"1048576","995","104857600"
"1048576","946","104857600"
"1048576","947","104857600"
"1048576","890","104857600"
"1048576","915","104857600"
"1048576","942","104857600"
"1048576","980","104857600"
"1048576","943","104857600"
"1048576","954","104857600"
"1048576","901","104857600"
"1048576","930","104857600"
"1048576","933","104857600"
"1048576","1055","104857600"
"1048576","904","104857600"
"1048576","947","104857600"
"1048576","1085","104857600"
"1048576","1019","104857600"
"1048576","918","104857600"
"1048576","919","104857600"
"1048576","1048","104857600"
"1048576","894","104857600"
"1048576","931","104857600"
"1048576","891","104857600"
"1048576","905","104857600"
"1048576","929","104857600"
"1048576","938","104857600"
"1048576","925","104857600"
"1048576","997","104857600"
"1048576","952","104857600"
"1048576","1170","104857600"
"1048576","997","104857600"
"1048576","970","104857600"
"1048576","932","104857600"
"1048576","1252","104857600"
"1048576","1013","104857600"
"2097152","1007","104857600"
"2097152","982","104857600"
"2097152","1517","104857600"
"2097152","1031","104857600"
"2097152","955","104857600"
"2097152","972","104857600"
"2097152","906","104857600"
"2097152","953","104857600"
"2097152","1094","104857600"
"2097152","999","104857600"
"2097152","1167","104857600"
"2097152","1005","104857600"
"2097152","1006","104857600"
"2097152","1090","104857600"
"2097152","927","104857600"
"2097152","903","104857600"
"2097152","899","104857600"
"2097152","928","104857600"
"2097152","1041","104857600"
"2097152","946","104857600"
"2097152","958","104857600"
"2097152","900","104857600"
"2097152","936","104857600"
"2097152","926","104857600"
"2097152","934","104857600"
"2097152","1018","104857600"
"2097152","933","104857600"
"2097152","939","104857600"
"2097152","1022","104857600"
"2097152","902","104857600"
"2097152","956","104857600"
"2097152","1002","104857600"
"2097152","990","104857600"
"2097152","997","104857600"
"2097152","927","104857600"
"2097152","953","104857600"
"2097152","888","104857600"
"2097152","933","104857600"
"2097152","1098","104857600"
"2097152","1021","104857600"
"2097152","1029","104857600"
"2097152","1022","104857600"
"2097152","910","104857600"
"2097152","937","104857600"
"2097152","994","104857600"
"2097152","962","104857600"
"2097152","1008","104857600"
"2097152","959","104857600"
"2097152","1012","104857600"
"2097152","903","104857600"
