"block_size","milliseconds_elapsed","total_size"
"131072","224","104857600"
"131072","228","104857600"
"131072","227","104857600"
"131072","231","104857600"
"131072","226","104857600"
"131072","232","104857600"
"131072","225","104857600"
"524288","231","104857600"
"524288","227","104857600"
"524288","240","104857600"
"524288","232","104857600"
"524288","240","104857600"
"524288","228","104857600"
"524288","231","104857600"
"524288","237","104857600"
"524288","236","104857600"
"524288","227","104857600"
"524288","234","104857600"
"524288","242","104857600"
"524288","229","104857600"
"524288","230","104857600"
"524288","233","104857600"
"524288","228","104857600"
"524288","229","104857600"
"524288","232","104857600"
"524288","237","104857600"
"524288","229","104857600"
"524288","229","104857600"
"524288","227","104857600"
"524288","227","104857600"
"524288","230","104857600"
"524288","233","104857600"
"524288","231","104857600"
"524288","236","104857600"
"524288","229","104857600"
"524288","237","104857600"
"524288","226","104857600"
"524288","226","104857600"
"524288","229","104857600"
"524288","238","104857600"
"524288","225","104857600"
"524288","231","104857600"
"524288","229","104857600"
"524288","228","104857600"
"524288","232","104857600"
"524288","227","104857600"
"524288","225","104857600"
"524288","231","104857600"
"524288","231","104857600"
"524288","234","104857600"
"524288","227","104857600"
"524288","231","104857600"
"524288","230","104857600"
"524288","230","104857600"
"524288","228","104857600"
"524288","230","104857600"
"524288","232","104857600"
"1048576","234","104857600"
"1048576","229","104857600"
"1048576","234","104857600"
"1048576","227","104857600"
"1048576","229","104857600"
"1048576","230","104857600"
"1048576","229","104857600"
"1048576","227","104857600"
"1048576","227","104857600"
"1048576","228","104857600"
"1048576","227","104857600"
"1048576","232","104857600"
"1048576","227","104857600"
"1048576","234","104857600"
"1048576","229","104857600"
"1048576","239","104857600"
"1048576","230","104857600"
"1048576","231","104857600"
"1048576","229","104857600"
"1048576","230","104857600"
"1048576","235","104857600"
"1048576","229","104857600"
"1048576","227","104857600"
"1048576","233","104857600"
"1048576","228","104857600"
"1048576","230","104857600"
"1048576","241","104857600"
"1048576","231","104857600"
"1048576","231","104857600"
"1048576","230","104857600"
"1048576","238","104857600"
"1048576","229","104857600"
"1048576","229","104857600"
"1048576","230","104857600"
"1048576","229","104857600"
"1048576","227","104857600"
"1048576","230","104857600"
"1048576","231","104857600"
"1048576","228","104857600"
"1048576","228","104857600"
"1048576","226","104857600"
"1048576","227","104857600"
"1048576","231","104857600"
"1048576","227","104857600"
"1048576","232","104857600"
"1048576","230","104857600"
"1048576","229","104857600"
"1048576","230","104857600"
"1048576","229","104857600"
"1048576","229","104857600"
"2097152","235","104857600"
"2097152","230","104857600"
"2097152","231","104857600"
"2097152","242","104857600"
"2097152","234","104857600"
"2097152","232","104857600"
"2097152","231","104857600"
"2097152","230","104857600"
"2097152","232","104857600"
"2097152","232","104857600"
"2097152","234","104857600"
"2097152","235","104857600"
"2097152","230","104857600"
"2097152","235","104857600"
"2097152","235","104857600"
"2097152","232","104857600"
"2097152","234","104857600"
"2097152","233","104857600"
"2097152","232","104857600"
"2097152","233","104857600"
"2097152","233","104857600"
"2097152","231","104857600"
"2097152","237","104857600"
"2097152","231","104857600"
"2097152","232","104857600"
"2097152","230","104857600"
"2097152","234","104857600"
"2097152","232","104857600"
"2097152","230","104857600"
"2097152","236","104857600"
"2097152","234","104857600"
"2097152","238","104857600"
"2097152","233","104857600"
"2097152","232","104857600"
"2097152","233","104857600"
"2097152","236","104857600"
"2097152","230","104857600"
"2097152","232","104857600"
"2097152","235","104857600"
"2097152","230","104857600"
"2097152","243","104857600"
"2097152","232","104857600"
"2097152","241","104857600"
"2097152","248","104857600"
"2097152","232","104857600"
"2097152","239","104857600"
"2097152","240","104857600"
"2097152","236","104857600"
"2097152","240","104857600"
"2097152","230","104857600"
"3145728","233","104857600"
"3145728","235","104857600"
"3145728","245","104857600"
"3145728","240","104857600"
"3145728","235","104857600"
"3145728","238","104857600"
"3145728","244","104857600"
"3145728","239","104857600"
"3145728","242","104857600"
"3145728","234","104857600"
"3145728","236","104857600"
"3145728","243","104857600"
"3145728","238","104857600"
"3145728","246","104857600"
"3145728","240","104857600"
"3145728","235","104857600"
"3145728","235","104857600"
"3145728","239","104857600"
"3145728","235","104857600"
"3145728","236","104857600"
"3145728","234","104857600"
"3145728","237","104857600"
"3145728","237","104857600"
"3145728","235","104857600"
"3145728","237","104857600"
"3145728","236","104857600"
"3145728","236","104857600"
"3145728","244","104857600"
"3145728","237","104857600"
"3145728","241","104857600"
"3145728","238","104857600"
"3145728","233","104857600"
"3145728","237","104857600"
"3145728","236","104857600"
"3145728","239","104857600"
"3145728","232","104857600"
"3145728","236","104857600"
"3145728","236","104857600"
"3145728","237","104857600"
"3145728","236","104857600"
"3145728","237","104857600"
"3145728","237","104857600"
"3145728","237","104857600"
"3145728","233","104857600"
"3145728","237","104857600"
"3145728","237","104857600"
"3145728","234","104857600"
"3145728","242","104857600"
"3145728","237","104857600"
"3145728","233","104857600"
