"block_size","milliseconds_elapsed","total_size"
"65536","234","104857600"
"65536","231","104857600"
"131072","234","104857600"
"131072","237","104857600"
"131072","244","104857600"
"131072","236","104857600"
"131072","235","104857600"
"131072","228","104857600"
"131072","224","104857600"
"131072","237","104857600"
"131072","232","104857600"
"131072","234","104857600"
"131072","230","104857600"
"131072","237","104857600"
"131072","226","104857600"
"131072","232","104857600"
"131072","231","104857600"
"131072","229","104857600"
"131072","228","104857600"
"131072","229","104857600"
"131072","226","104857600"
"131072","232","104857600"
"131072","230","104857600"
"131072","227","104857600"
"131072","233","104857600"
"131072","227","104857600"
"131072","232","104857600"
"131072","231","104857600"
"131072","230","104857600"
"131072","226","104857600"
"131072","232","104857600"
"131072","227","104857600"
"131072","235","104857600"
"131072","227","104857600"
"131072","231","104857600"
"131072","231","104857600"
"131072","242","104857600"
"131072","227","104857600"
"131072","226","104857600"
"131072","229","104857600"
"131072","225","104857600"
"131072","232","104857600"
"131072","230","104857600"
"131072","227","104857600"
"131072","238","104857600"
"131072","233","104857600"
"131072","227","104857600"
"131072","234","104857600"
"131072","225","104857600"
"131072","239","104857600"
"131072","231","104857600"
"131072","233","104857600"
"524288","239","104857600"
"524288","226","104857600"
"524288","232","104857600"
"524288","227","104857600"
"524288","227","104857600"
"524288","236","104857600"
"524288","237","104857600"
"524288","244","104857600"
"524288","238","104857600"
"524288","242","104857600"
"524288","233","104857600"
"524288","227","104857600"
"524288","238","104857600"
"524288","234","104857600"
"524288","233","104857600"
"524288","229","104857600"
"524288","235","104857600"
"524288","246","104857600"
"524288","237","104857600"
"524288","230","104857600"
"524288","233","104857600"
"524288","231","104857600"
"524288","228","104857600"
"524288","228","104857600"
"524288","229","104857600"
"524288","235","104857600"
"524288","232","104857600"
"524288","231","104857600"
"524288","229","104857600"
"524288","240","104857600"
"524288","233","104857600"
"524288","230","104857600"
"524288","240","104857600"
"524288","235","104857600"
"524288","235","104857600"
"524288","239","104857600"
"524288","238","104857600"
"524288","236","104857600"
"524288","235","104857600"
"524288","233","104857600"
"524288","249","104857600"
"524288","231","104857600"
"524288","251","104857600"
"524288","237","104857600"
"524288","230","104857600"
"524288","227","104857600"
"524288","237","104857600"
"524288","240","104857600"
"524288","241","104857600"
"524288","232","104857600"
"1048576","235","104857600"
"1048576","235","104857600"
"1048576","224","104857600"
"1048576","234","104857600"
"1048576","234","104857600"
"1048576","232","104857600"
"1048576","238","104857600"
"1048576","228","104857600"
"1048576","232","104857600"
"1048576","229","104857600"
"1048576","231","104857600"
"1048576","229","104857600"
"1048576","231","104857600"
"1048576","232","104857600"
"1048576","248","104857600"
"1048576","239","104857600"
"1048576","247","104857600"
"1048576","235","104857600"
"1048576","239","104857600"
"1048576","246","104857600"
"1048576","239","104857600"
"1048576","228","104857600"
"1048576","230","104857600"
"1048576","237","104857600"
"1048576","232","104857600"
"1048576","239","104857600"
"1048576","231","104857600"
"1048576","228","104857600"
"1048576","240","104857600"
"1048576","228","104857600"
"1048576","233","104857600"
"1048576","234","104857600"
"1048576","228","104857600"
"1048576","239","104857600"
"1048576","233","104857600"
"1048576","235","104857600"
"1048576","231","104857600"
"1048576","226","104857600"
"1048576","240","104857600"
"1048576","231","104857600"
"1048576","230","104857600"
"1048576","231","104857600"
"1048576","227","104857600"
"1048576","232","104857600"
"1048576","231","104857600"
"1048576","231","104857600"
"1048576","237","104857600"
"1048576","232","104857600"
"1048576","237","104857600"
"1048576","234","104857600"
"2097152","239","104857600"
"2097152","233","104857600"
"2097152","236","104857600"
"2097152","235","104857600"
"2097152","242","104857600"
"2097152","234","104857600"
"2097152","240","104857600"
"2097152","230","104857600"
"2097152","239","104857600"
"2097152","243","104857600"
"2097152","235","104857600"
"2097152","234","104857600"
"2097152","242","104857600"
"2097152","236","104857600"
"2097152","239","104857600"
"2097152","236","104857600"
"2097152","235","104857600"
"2097152","238","104857600"
"2097152","246","104857600"
"2097152","235","104857600"
"2097152","237","104857600"
"2097152","231","104857600"
"2097152","240","104857600"
"2097152","235","104857600"
"2097152","231","104857600"
"2097152","234","104857600"
"2097152","228","104857600"
"2097152","239","104857600"
"2097152","226","104857600"
"2097152","237","104857600"
"2097152","230","104857600"
"2097152","233","104857600"
"2097152","231","104857600"
"2097152","235","104857600"
"2097152","238","104857600"
"2097152","229","104857600"
"2097152","234","104857600"
"2097152","233","104857600"
"2097152","228","104857600"
"2097152","229","104857600"
"2097152","241","104857600"
"2097152","232","104857600"
"2097152","232","104857600"
"2097152","230","104857600"
"2097152","235","104857600"
"2097152","231","104857600"
"2097152","229","104857600"
"2097152","227","104857600"
"2097152","235","104857600"
"2097152","236","104857600"
