"block_size","milliseconds_elapsed","total_size"
"65536","495","52428800"
"65536","491","52428800"
"131072","488","52428800"
"131072","487","52428800"
"131072","527","52428800"
"131072","501","52428800"
"131072","491","52428800"
"131072","470","52428800"
"131072","494","52428800"
"131072","484","52428800"
"131072","487","52428800"
"131072","497","52428800"
"131072","486","52428800"
"131072","483","52428800"
"131072","491","52428800"
"131072","494","52428800"
"131072","498","52428800"
"131072","537","52428800"
"131072","496","52428800"
"131072","503","52428800"
"131072","491","52428800"
"131072","493","52428800"
"131072","497","52428800"
"131072","484","52428800"
"131072","490","52428800"
"131072","502","52428800"
"131072","497","52428800"
"131072","490","52428800"
"131072","510","52428800"
"131072","508","52428800"
"131072","492","52428800"
"131072","488","52428800"
"131072","498","52428800"
"131072","489","52428800"
"131072","484","52428800"
"131072","492","52428800"
"131072","496","52428800"
"131072","499","52428800"
"131072","491","52428800"
"131072","491","52428800"
"131072","497","52428800"
"131072","494","52428800"
"131072","512","52428800"
"131072","507","52428800"
"131072","496","52428800"
"131072","507","52428800"
"131072","505","52428800"
"131072","491","52428800"
"131072","486","52428800"
"131072","480","52428800"
"131072","486","52428800"
"131072","499","52428800"
"524288","494","52428800"
"524288","491","52428800"
"524288","492","52428800"
"524288","497","52428800"
"524288","494","52428800"
"524288","523","52428800"
"524288","516","52428800"
"524288","518","52428800"
"524288","512","52428800"
"524288","493","52428800"
"524288","500","52428800"
"524288","497","52428800"
"524288","508","52428800"
"524288","504","52428800"
"524288","496","52428800"
"524288","509","52428800"
"524288","499","52428800"
"524288","494","52428800"
"524288","504","52428800"
"524288","492","52428800"
"524288","497","52428800"
"524288","503","52428800"
"524288","482","52428800"
"524288","519","52428800"
"524288","489","52428800"
"524288","480","52428800"
"524288","488","52428800"
"524288","482","52428800"
"524288","487","52428800"
"524288","485","52428800"
"524288","495","52428800"
"524288","489","52428800"
"524288","493","52428800"
"524288","484","52428800"
"524288","487","52428800"
"524288","480","52428800"
"524288","478","52428800"
"524288","493","52428800"
"524288","499","52428800"
"524288","502","52428800"
"524288","501","52428800"
"524288","506","52428800"
"524288","503","52428800"
"524288","508","52428800"
"524288","493","52428800"
"524288","483","52428800"
"524288","490","52428800"
"524288","487","52428800"
"524288","492","52428800"
"524288","484","52428800"
"1048576","493","52428800"
"1048576","499","52428800"
"1048576","498","52428800"
"1048576","484","52428800"
"1048576","483","52428800"
"1048576","487","52428800"
"1048576","492","52428800"
"1048576","501","52428800"
"1048576","498","52428800"
"1048576","513","52428800"
"1048576","504","52428800"
"1048576","495","52428800"
"1048576","508","52428800"
"1048576","497","52428800"
"1048576","497","52428800"
"1048576","491","52428800"
"1048576","493","52428800"
"1048576","494","52428800"
"1048576","482","52428800"
"1048576","497","52428800"
"1048576","498","52428800"
"1048576","498","52428800"
"1048576","492","52428800"
"1048576","490","52428800"
"1048576","477","52428800"
"1048576","490","52428800"
"1048576","494","52428800"
"1048576","490","52428800"
"1048576","494","52428800"
"1048576","490","52428800"
"1048576","489","52428800"
"1048576","483","52428800"
"1048576","513","52428800"
"1048576","495","52428800"
"1048576","495","52428800"
"1048576","501","52428800"
"1048576","495","52428800"
"1048576","492","52428800"
"1048576","511","52428800"
"1048576","498","52428800"
"1048576","474","52428800"
"1048576","500","52428800"
"1048576","496","52428800"
"1048576","500","52428800"
"1048576","486","52428800"
"1048576","494","52428800"
"1048576","502","52428800"
"1048576","500","52428800"
"1048576","499","52428800"
"1048576","497","52428800"
"2097152","499","52428800"
"2097152","501","52428800"
"2097152","498","52428800"
"2097152","501","52428800"
"2097152","530","52428800"
"2097152","519","52428800"
"2097152","500","52428800"
"2097152","516","52428800"
"2097152","508","52428800"
"2097152","507","52428800"
"2097152","497","52428800"
"2097152","504","52428800"
"2097152","505","52428800"
"2097152","501","52428800"
"2097152","506","52428800"
"2097152","498","52428800"
"2097152","525","52428800"
"2097152","543","52428800"
"2097152","508","52428800"
"2097152","506","52428800"
"2097152","497","52428800"
"2097152","501","52428800"
"2097152","507","52428800"
"2097152","509","52428800"
"2097152","496","52428800"
"2097152","505","52428800"
"2097152","503","52428800"
"2097152","503","52428800"
"2097152","507","52428800"
"2097152","492","52428800"
"2097152","502","52428800"
"2097152","501","52428800"
"2097152","512","52428800"
"2097152","496","52428800"
"2097152","498","52428800"
"2097152","513","52428800"
"2097152","489","52428800"
"2097152","492","52428800"
"2097152","493","52428800"
"2097152","506","52428800"
"2097152","487","52428800"
"2097152","503","52428800"
"2097152","496","52428800"
"2097152","495","52428800"
"2097152","490","52428800"
"2097152","498","52428800"
"2097152","515","52428800"
"2097152","504","52428800"
"2097152","491","52428800"
"2097152","487","52428800"
